IDLabelStudio,N,sector,unidadSocial,machoAlfa,machoAlfaMerto,machosOtros,hembras,lactantes,destetadas,totalElefanteVivos,lMuertasRec,lMuertasInterm,otrosMachosMuertos,hembrasMuertas,destetadosMuertos,totalCriasMuertas,totalElefantesMuertos,lobosMuertos,gaviotas,residuosTotales,latitud,longitud,,residuosTotalesCajonesYOtros),gaviotas,totalElefanteVivos,totalElefantesMuertos,lobosMuertos
79669225,2202,norte,H1,1,0,0,26,25,1,53,0,0,0,0,0,0,0,0,0,12,-42.198994,-64.159045,,12,0,53,0,0
79670040,2205,norte,H1s/m,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,-42.199551,-64.162418,,0,0,5,0,0
79670045,2210,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.203181,-64.183042,,0,0,1,0,0
79670252,2211,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,-42.20423,-64.188444,,4,0,1,0,0
79670254,2213,norte,H1s/m,0,0,1,18,13,1,33,0,0,0,0,0,0,0,0,1,6,-42.204851,-64.1919,,6,1,33,0,0
79670256,2215,norte,PS,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,6,0,-42.205135,-64.193272,,0,6,3,0,0
79670257,2216,norte,H1,1,0,1,28,32,0,62,0,0,0,0,0,0,0,0,0,5,-42.205228,-64.194076,,5,0,62,0,0
79670484,2219,norte,H1,1,0,0,10,8,0,19,2,0,0,0,0,2,2,0,0,15,-42.206085,-64.198913,,15,0,19,2,0
79670485,2220,norte,PS,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,-42.206908,-64.203481,,0,2,3,0,0
79670486,2221,norte,H1s/m,0,0,0,8,7,0,15,0,0,0,0,0,0,0,0,2,4,-42.208117,-64.210762,,4,2,15,0,0
79670487,2222,norte,S,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,-42.208454,-64.212659,,0,3,0,1,0
79671390,2225,norte,H1s/m,0,0,0,8,8,1,17,1,0,0,0,0,1,1,0,0,16,-42.210351,-64.22276,,16,0,17,1,0
79673048,2229,norte,H1,1,0,1,28,19,2,51,0,0,0,0,0,0,0,0,11,5,-42.210719,-64.224665,,5,11,51,0,0
79673050,2231,norte,H1,1,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0,6,-42.211203,-64.22704,,6,0,5,0,0
79673052,2233,norte,H1,1,0,0,9,7,1,18,1,0,0,0,0,1,1,0,0,8,-42.211523,-64.229054,,8,0,18,1,0
79673053,2234,norte,H1,1,0,0,6,5,0,12,0,0,0,0,0,0,0,0,0,3,-42.211588,-64.229904,,3,0,12,0,0
79673489,2236,norte,H1,1,0,1,13,12,0,27,3,0,0,0,0,3,3,0,51,4,-42.211831,-64.230966,,4,51,27,3,0
79673491,2238,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13,-42.211865,-63.680725,,13,1,1,0,0
79673492,2239,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,-42.21195,-64.231841,,2,0,1,0,1
79674377,2241,norte,H1s/m,0,0,0,19,13,2,34,1,0,0,0,0,1,1,0,0,1,-42.212245,-64.232742,,1,0,34,1,0
79674378,2243,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.212595,-64.23461,,0,0,0,0,1
79674379,2243,norte,H1s/m,0,0,0,3,2,1,6,0,0,0,0,0,0,0,0,0,0,-42.212595,-64.23461,,0,0,6,0,0
79674379,2243,norte,S,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-42.212595,-64.23461,,0,0,0,1,0
79674380,2244,norte,H1,1,0,0,13,8,0,22,2,0,0,0,0,2,2,2,0,4,-42.212757,-64.235413,,4,0,22,2,2
79674382,2246,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-42.213052,-64.237598,,6,0,0,0,1
79674686,2247,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,7,-42.213213,-64.238825,,7,4,1,0,2
79674688,2249,norte,H1,1,0,0,29,20,3,53,3,0,0,0,0,3,3,1,84,22,-42.21367,-64.24137,,22,84,53,3,1
79674690,2251,norte,H1,1,0,0,14,11,0,26,4,0,0,0,0,4,4,0,7,23,-42.21408,-64.243707,,23,7,26,4,0
79675360,2253,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,19,-42.214421,-64.245758,,19,31,0,0,1
79675361,2254,norte,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,11,32,-42.214603,-64.247281,,32,11,1,0,2
79675362,2255,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,-42.215218,-64.250743,,11,0,0,0,1
79675363,2256,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,-42.21538,-64.251873,,0,9,0,0,2
79675364,2257,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,-42.215748,-64.253203,,22,0,0,0,1
79675365,2258,norte,H1,1,0,0,16,13,0,30,0,0,0,0,0,0,0,0,0,31,-42.215872,-63.680725,,31,0,30,0,0
79683755,2260,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,-42.216811,-64.26011,,8,0,1,0,0
79683756,2261,norte,H1,1,0,0,15,12,0,28,0,0,0,0,0,0,0,0,0,0,-42.217238,-64.262653,,0,0,28,0,0
79683759,2264,norte,H1s/m,0,0,0,9,7,0,16,0,0,0,0,0,0,0,0,0,1,-42.218098,-64.269821,,1,0,16,0,0
79686527,2266,norte,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.218306,-64.271783,,0,0,1,0,0
79686529,2268,norte,S,0,0,1,1,1,0,3,0,0,0,0,0,0,0,3,0,1,-42.218782,-64.276265,,1,0,3,0,3
79686530,2269,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,-42.219324,-64.278838,,0,0,2,0,1
79691942,2271,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.220578,-64.288487,,0,0,1,0,0
79691944,2273,norte,H1s/m,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,-42.221623,-64.296163,,0,0,4,0,0
79692885,2278,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.224616,-64.313911,,0,0,0,0,1
79692914,2287,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.22627,-64.322207,,0,0,1,0,0
79692915,2288,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,1,0,-42.226828,-64.325316,,0,1,2,0,3
79692940,2290,norte,H1,1,0,0,6,5,0,12,1,0,0,0,0,1,1,0,1,0,-42.228309,-64.333231,,0,1,12,0,0
79692944,2294,norte,H1,1,0,0,23,17,0,41,0,0,0,0,0,0,0,0,0,0,-42.232182,-64.353678,,0,0,41,0,0
79692951,2297,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,0,-42.232562,-64.35633,,0,5,1,0,1
79692952,2298,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.232724,-64.357412,,0,0,0,0,1
79692953,2299,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.232844,-64.358134,,0,0,0,0,1
79692981,2302,norte,H1,1,0,0,9,7,0,17,0,0,0,0,0,0,0,1,31,0,-42.233477,-64.359841,,0,31,17,0,1
79692982,2303,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,0,-42.233778,-64.361151,,0,51,0,0,4
79692983,2304,norte,S,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,13,0,-42.233856,-64.361646,,0,13,2,0,2
79692985,2306,norte,H1,1,0,1,7,2,0,11,2,0,0,0,0,2,2,0,30,0,-42.234211,-64.363414,,0,30,11,0,0
79721229,2320,norte,H1,1,0,0,18,14,2,35,0,0,0,0,0,0,0,0,35,0,-42.236483,-64.373105,,0,35,35,0,0
79721231,2322,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,89,0,-42.236706,-64.374525,,0,89,1,0,0
79722236,2329,norte,H1,1,0,0,17,8,0,26,1,0,0,0,0,1,1,1,9,0,-42.238901,-64.37467,,0,9,26,0,1
79724108,2345,norte,H1,1,0,0,8,6,1,16,0,0,0,0,0,0,0,1,28,0,-42.238693,-64.373421,,0,28,16,0,1
79724109,2346,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,-42.238237,-64.371681,,0,37,0,0,2
79724540,2349,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,-42.240915,-64.36374,,0,8,0,0,2
79724542,2351,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-42.241995,-64.361907,,0,2,0,0,2
79724543,2352,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,-42.242706,-64.361032,,0,2,0,0,3
79724544,2353,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,-42.242793,-64.360851,,0,2,0,0,3
79725078,2354,norte,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.243416,-64.360465,,0,0,1,0,0
79731527,2364,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.246669,-64.337327,,0,0,0,0,1
79731528,2365,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,-42.247965,-64.3351,,0,6,0,0,2
79732480,2366,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-42.249217,-64.33256,,0,0,0,0,1
79733187,2374,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,-42.248836,-64.300197,,0,28,0,0,3
79733189,2376,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,-42.24885,-64.299271,,0,35,0,0,2
79733190,2377,norte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-42.247992,-64.297858,,0,1,0,0,1
